Date,Open,High,Low,Close ,Adj Close ,Volume
3-Jun-24,58.75,59,58.25,58.38,57.52,"395,000"
31-May-24,56.55,56.55,56.11,56.11,55.29,"189,600"
30-May-24,55.95,57.15,55.9,56.9,56.07,"322,000"
29-May-24,55.29,55.88,55.25,55.62,54.81,"303,700"
28-May-24,53.11,53.21,52.41,52.75,51.98,"303,100"
24-May-24,53,53.57,53,53.4,52.62,"154,300"
23-May-24,54.15,54.45,52.95,53.07,52.29,"293,000"
22-May-24,54.99,55,54.37,54.51,53.71,"249,900"
21-May-24,56.22,56.45,55.83,55.99,55.17,"320,900"
20-May-24,57.41,58.1,57.19,57.5,56.66,"194,700"
17-May-24,57.2,57.75,56.9,57.32,56.48,"276,800"
16-May-24,56.6,57.22,56.34,57.11,56.27,"332,100"
15-May-24,57.35,57.35,56.01,56.47,55.64,"392,700"
14-May-24,56.32,57.24,56.2,57.05,56.21,"433,900"
13-May-24,56.78,57.85,56.78,57.23,56.39,"262,200"
10-May-24,57.64,57.67,56.53,56.78,55.95,"255,300"
9-May-24,57.55,58,57.55,57.96,57.11,"185,000"
8-May-24,57.39,57.53,56.51,56.9,56.07,"216,400"
7-May-24,57.93,58.58,57.8,58.02,57.17,"288,300"
6-May-24,58.05,58.25,57.68,57.93,57.08,"369,500"
3-May-24,58.2,58.29,57.8,58.15,57.3,"311,400"
2-May-24,57.21,58.89,57.18,58.68,57.82,"558,200"
1-May-24,54,55.54,54,55.1,54.29,"278,300"
30-Apr-24,54.89,54.89,54.35,54.47,53.67,"185,800"
29-Apr-24,55.08,55.63,54.32,55.35,54.54,"372,000"
26-Apr-24,53.95,54.44,53.95,54.32,53.52,"370,200"
25-Apr-24,51.97,52.19,51.3,52.19,51.43,"164,600"
24-Apr-24,51.13,51.3,50.64,51.21,50.46,"195,600"
23-Apr-24,50.4,50.8,50,50.2,49.46,"495,900"
22-Apr-24,50.61,51.55,50.61,51.55,50.79,"394,900"
19-Apr-24,51.16,51.76,51.11,51.3,50.55,"161,700"
18-Apr-24,51.99,52.28,51.73,52.06,51.3,"266,700"
17-Apr-24,52.18,52.83,51.46,51.54,50.78,"152,100"
16-Apr-24,51.75,52.35,51.75,52.16,51.4,"399,500"
15-Apr-24,52.9,53.23,51.81,51.97,51.21,"278,000"
12-Apr-24,53.36,53.4,52.43,52.58,51.81,"255,800"
11-Apr-24,53.6,53.94,53.08,53.46,52.68,"306,100"
10-Apr-24,53.07,53.23,52.73,52.98,52.2,"238,500"
9-Apr-24,53,53.6,52.9,53.45,52.67,"418,000"
8-Apr-24,51.63,52.06,51.46,51.96,51.2,"197,600"
5-Apr-24,50.48,52,50.4,50.94,50.19,"703,400"
4-Apr-24,51.3,51.62,50.84,50.94,50.19,"238,800"
3-Apr-24,50.98,51.21,50.31,51.18,50.43,"228,500"
2-Apr-24,51.85,51.85,51.22,51.55,50.79,"336,700"
1-Apr-24,52.05,52.1,51.29,51.79,51.03,"425,800"
28-Mar-24,51.65,51.65,50.35,50.77,50.03,"586,300"
27-Mar-24,51.85,51.94,51.45,51.61,50.85,"1,030,200"
26-Mar-24,54.78,54.89,53.85,54.25,53.46,"315,800"
25-Mar-24,53.65,54.03,53.5,53.88,53.09,"293,300"
22-Mar-24,54.55,54.7,54.36,54.45,53.65,"176,500"
21-Mar-24,55.14,55.64,54.72,54.72,53.92,"177,200"
20-Mar-24,54.94,55.31,54.65,55.31,54.5,"199,000"
19-Mar-24,54.92,54.95,54.26,54.87,54.07,"235,900"
18-Mar-24,55.28,55.5,54.79,54.89,54.09,"326,700"
15-Mar-24,53.45,54.45,53.39,53.42,52.64,"198,000"
14-Mar-24,54.13,54.25,53.03,53.3,52.52,"444,900"
13-Mar-24,53.39,53.48,52.9,52.93,52.15,"405,500"
12-Mar-24,53.01,53.32,52.84,53.25,52.47,"558,500"
11-Mar-24,49.59,50.74,49.59,50.62,49.88,"529,000"
8-Mar-24,47.91,48.22,47.63,47.76,47.06,"303,000"
7-Mar-24,48.4,48.4,48,48.33,47.62,"254,400"
6-Mar-24,49.23,49.89,49.22,49.28,48.56,"279,600"
5-Mar-24,49.12,49.16,48.52,48.73,48.02,"420,500"
4-Mar-24,49.15,49.35,48,48.24,47.53,"626,200"
1-Mar-24,49.94,50.15,49.49,49.87,49.14,"364,900"
29-Feb-24,49.58,49.91,49.13,49.38,48.66,"594,100"
28-Feb-24,50.26,50.26,48.93,49.06,48.34,"817,700"
27-Feb-24,51,51.6,50.57,51.08,50.33,"933,900"
26-Feb-24,48.1,49.26,48.09,49.21,48.49,"671,600"
23-Feb-24,47.79,47.79,47,47.03,46.34,"277,300"
22-Feb-24,47.65,47.7,47.22,47.66,46.96,"370,800"
21-Feb-24,47.87,47.94,47.42,47.59,46.89,"417,900"
20-Feb-24,47,47.2,46.36,46.59,45.91,"573,200"
16-Feb-24,48.71,48.87,48.3,48.7,47.99,"489,500"
15-Feb-24,46.99,47.17,46.87,47.08,46.39,"319,100"
14-Feb-24,47,47.17,46.63,47.17,46.48,"245,500"
13-Feb-24,47.6,47.72,46.81,46.96,46.27,"422,600"
12-Feb-24,47.23,48.45,47.2,48.19,47.48,"443,700"
9-Feb-24,47.18,47.48,46.66,47.03,46.34,"375,100"
8-Feb-24,47.24,47.27,46.76,47.01,46.32,"484,900"
7-Feb-24,46.99,47.18,46.73,46.99,46.3,"604,900"
6-Feb-24,46.35,47,45.88,46.89,46.2,"637,500"
5-Feb-24,43.86,43.93,43.62,43.68,43.04,"567,200"
2-Feb-24,44.16,44.22,43.92,44.21,43.56,"774,000"
1-Feb-24,45.3,45.37,44.92,45.3,44.64,"627,500"
31-Jan-24,44.79,45.3,44.67,44.92,44.26,"516,900"
30-Jan-24,45.74,45.77,45.25,45.48,44.81,"1,127,900"
29-Jan-24,47.5,47.5,46.4,46.6,45.92,"1,104,700"
26-Jan-24,49,49.51,49,49.28,48.56,"780,200"
25-Jan-24,50.74,50.99,50.2,50.51,49.77,"478,700"
24-Jan-24,52.21,52.29,51.09,51.24,50.49,"562,300"
23-Jan-24,51.23,51.76,51.16,51.63,50.87,"501,400"
22-Jan-24,49.2,49.74,49.02,49.65,48.92,"510,100"
19-Jan-24,50.23,50.7,49.82,50.55,49.81,"476,900"
18-Jan-24,50.55,50.72,50.15,50.45,49.71,"322,100"
17-Jan-24,49.94,50.14,49.81,50.09,49.36,"722,400"
16-Jan-24,52.84,52.85,52.05,52.14,51.38,"638,700"
12-Jan-24,54.28,54.45,53.8,53.88,53.09,"309,600"
11-Jan-24,54.71,54.76,53.66,54.17,53.38,"549,000"
10-Jan-24,52.83,52.83,52.36,52.52,51.75,"496,200"
9-Jan-24,53.53,53.53,52.91,53.06,52.28,"1,066,900"
