Date,Open,High,Low,Close,Adj Close,Volume
2023-08-17,60.900002,60.935001,56.895000,57.369999,57.369999,437700
2023-08-18,56.830002,58.290001,56.020000,57.540001,57.540001,1015200
2023-08-21,57.709999,58.779999,56.730000,58.689999,58.689999,415100
2023-08-22,59.439999,60.000000,58.750000,59.500000,59.500000,429700
2023-08-23,59.500000,62.900002,59.294998,62.290001,62.290001,467000
2023-08-24,63.580002,63.660000,60.549999,60.580002,60.580002,358700
2023-08-25,60.820000,61.400002,59.759998,61.080002,61.080002,249300
2023-08-28,61.509998,62.105000,60.110001,61.090000,61.090000,285400
2023-08-29,60.680000,64.349998,60.330002,63.830002,63.830002,312600
2023-08-30,63.610001,64.629997,62.160000,63.000000,63.000000,1141200
2023-08-31,63.480000,67.589996,63.310001,66.570000,66.570000,1323200
2023-09-01,67.790001,69.769997,67.569000,68.209999,68.209999,666100
2023-09-05,67.930000,68.485001,67.000000,67.830002,67.830002,490100
2023-09-06,68.199997,70.415001,68.003998,70.120003,70.120003,779900
2023-09-07,67.809998,68.980003,65.339996,65.464996,65.464996,603800
2023-09-08,65.199997,65.379997,61.810001,63.070000,63.070000,637400
2023-09-11,64.230003,64.320000,61.665001,62.750000,62.750000,409900
2023-09-12,62.029999,63.950001,61.915001,63.410000,63.410000,441900
2023-09-13,63.580002,64.199997,62.740002,63.380001,63.380001,513300
2023-09-14,63.529999,65.370003,62.840000,65.260002,65.260002,405700
2023-09-15,64.879997,65.290001,63.900002,63.910000,63.910000,1045400
2023-09-18,63.290001,63.980000,61.330002,61.540001,61.540001,333300
2023-09-19,61.310001,62.599998,60.990002,62.139999,62.139999,359600
2023-09-20,62.340000,62.340000,59.575001,59.669998,59.669998,598500
2023-09-21,58.599998,58.724998,53.685001,53.709999,53.709999,788500
2023-09-22,53.860001,54.740002,52.000000,54.610001,54.610001,872400
2023-09-25,54.009998,56.060001,54.009998,54.790001,54.790001,390200
2023-09-26,53.360001,54.259998,51.231998,51.590000,51.590000,557200
2023-09-27,52.139999,54.724998,52.139999,53.799999,53.799999,351400
2023-09-28,54.099998,56.099998,53.200001,55.000000,55.000000,312900
2023-09-29,55.830002,56.095001,53.669998,55.029999,55.029999,391300
2023-10-02,55.150002,55.580002,51.740002,52.430000,52.430000,487400
2023-10-03,51.630001,52.180000,49.165001,49.230000,49.230000,537600
2023-10-04,49.259998,51.700001,48.860001,51.119999,51.119999,400900
2023-10-05,50.950001,51.470001,49.549999,51.060001,51.060001,304600
2023-10-06,50.270000,54.669998,50.270000,54.509998,54.509998,432600
2023-10-09,53.849998,54.610001,52.500000,54.520000,54.520000,432200
2023-10-10,54.869999,57.090000,54.869999,56.230000,56.230000,372500
2023-10-11,56.759998,57.049999,53.360001,54.599998,54.599998,314800
2023-10-12,54.650002,55.009998,52.650002,53.000000,53.000000,308000
2023-10-13,53.000000,53.020000,51.959999,52.689999,52.689999,412700
2023-10-16,53.130001,53.950001,52.799999,53.570000,53.570000,346800
2023-10-17,52.330002,55.310001,52.166000,54.160000,54.160000,303600
2023-10-18,52.790001,53.840000,52.665001,53.209999,53.209999,360100
2023-10-19,53.790001,54.169998,51.490002,51.869999,51.869999,289100
2023-10-20,51.529999,52.160000,50.389999,50.700001,50.700001,425300
2023-10-23,49.889999,52.290001,49.090000,51.500000,51.500000,509400
2023-10-24,52.360001,53.770000,52.119999,53.070000,53.070000,522000
2023-10-25,50.750000,51.090000,48.389999,49.680000,49.680000,1041600
2023-10-26,62.080002,66.773003,59.250000,61.540001,61.540001,2651200
2023-10-27,61.950001,63.480000,59.970001,61.660000,61.660000,850300
2023-10-30,61.119999,61.849998,58.556000,60.400002,60.400002,598700
2023-10-31,60.610001,65.680000,59.639999,64.610001,64.610001,669200
2023-11-01,64.510002,65.760002,61.490002,62.450001,62.450001,473000
2023-11-02,64.980003,65.930000,62.840000,65.470001,65.470001,457400
2023-11-03,67.330002,69.474998,67.169998,68.720001,68.720001,566600
2023-11-06,69.610001,69.610001,66.849998,67.430000,67.430000,340000
2023-11-07,66.940002,70.529999,66.540001,68.239998,68.239998,294400
2023-11-08,68.000000,68.760002,67.370003,68.180000,68.180000,253000
2023-11-09,68.540001,70.000000,67.629997,68.470001,68.470001,503000
2023-11-10,69.339996,71.959999,68.410004,71.739998,71.739998,385800
2023-11-13,70.790001,73.800003,69.495003,72.959999,72.959999,476800
2023-11-14,76.260002,80.300003,75.834999,80.000000,80.000000,637300
2023-11-15,80.800003,82.000000,78.230003,79.010002,79.010002,645400
2023-11-16,80.300003,80.599998,78.370003,79.449997,79.449997,446400
2023-11-17,80.870003,82.360001,79.285004,80.900002,80.900002,719000
2023-11-20,81.000000,84.120003,80.875000,82.620003,82.620003,544800
2023-11-21,81.779999,82.320000,80.262001,82.190002,82.190002,217100
2023-11-22,83.980003,84.599998,80.889999,80.900002,80.900002,256600
2023-11-24,81.589996,82.918999,80.699997,82.500000,82.500000,121400
2023-11-27,81.589996,83.500000,81.269997,82.800003,82.800003,292000
2023-11-28,82.199997,83.480003,81.300003,82.760002,82.760002,279300
2023-11-29,83.690002,85.400002,83.690002,84.669998,84.669998,343900
2023-11-30,84.669998,84.720001,82.144997,83.589996,83.589996,492200
2023-12-01,83.500000,87.309998,82.209999,87.139999,87.139999,245700
2023-12-04,86.410004,87.650002,85.330002,85.480003,85.480003,517600
2023-12-05,84.980003,85.480003,80.489998,82.989998,82.989998,311800
2023-12-06,83.150002,84.830002,81.660004,81.849998,81.849998,270800
2023-12-07,82.660004,83.980003,81.839996,83.790001,83.790001,222800
2023-12-08,82.970001,85.760002,82.550003,82.559998,82.559998,253700
2023-12-11,82.470001,84.750000,82.430000,84.010002,84.010002,264200
2023-12-12,83.169998,83.589996,78.389999,80.099998,80.099998,965700
2023-12-13,82.070000,86.400002,79.099998,86.389999,86.389999,715700
2023-12-14,87.620003,90.500000,84.900002,88.639999,88.639999,506500
2023-12-15,89.529999,89.529999,86.870003,88.919998,88.919998,530400
2023-12-18,88.790001,90.305000,88.120003,89.099998,89.099998,307600
2023-12-19,90.320000,92.269997,88.150002,89.959999,89.959999,273800
2023-12-20,89.070000,90.800003,84.095001,84.199997,84.199997,374900
2023-12-21,86.500000,87.380997,84.959999,86.620003,86.620003,288400
2023-12-22,87.980003,89.080002,87.010002,88.010002,88.010002,223700
2023-12-26,88.000000,90.779999,88.000000,90.269997,90.269997,215700
2023-12-27,90.610001,90.989998,88.879997,89.169998,89.169998,138100
2023-12-28,88.849998,91.870003,88.805000,90.989998,90.989998,281500
2023-12-29,90.910004,91.709999,89.250000,90.029999,90.029999,342300
2024-01-02,88.930000,89.470001,85.300003,86.000000,86.000000,381500
2024-01-03,84.089996,84.500000,81.610001,82.480003,82.480003,262700
2024-01-04,82.680000,83.600998,81.099998,81.120003,81.120003,212600
2024-01-05,80.830002,82.099998,79.584999,80.510002,80.510002,243700
2024-01-08,80.889999,85.540001,80.389999,84.800003,84.800003,444200
2024-01-09,82.910004,85.239998,82.209999,84.080002,84.080002,186200
2024-01-10,83.720001,84.660004,81.290001,83.589996,83.589996,218200
2024-01-11,83.860001,84.199997,80.000000,81.519997,81.519997,235000
2024-01-12,82.599998,84.190002,79.660004,79.800003,79.800003,207900
2024-01-16,78.919998,81.820000,78.169998,81.750000,81.750000,282000
2024-01-17,92.449997,93.514999,87.150002,91.070000,91.070000,1224200
2024-01-18,94.559998,96.500000,91.860001,93.940002,93.940002,723700
2024-01-19,95.019997,96.750000,93.160004,96.010002,96.010002,419400
2024-01-22,97.500000,101.660004,96.750000,100.419998,100.419998,512000
2024-01-23,102.500000,104.205002,100.135002,104.010002,104.010002,560100
2024-01-24,105.199997,105.592003,101.320000,101.949997,101.949997,310900
2024-01-25,104.739998,104.739998,100.099998,101.519997,101.519997,342900
2024-01-26,100.690002,102.589996,100.044998,100.900002,100.900002,243000
2024-01-29,101.019997,102.940002,100.214996,102.820000,102.820000,251300
2024-01-30,101.930000,103.449997,98.470001,99.720001,99.720001,296200
2024-01-31,98.529999,101.190002,96.980003,96.980003,96.980003,346000
2024-02-01,98.300003,101.790001,96.980003,101.000000,101.000000,318400
2024-02-02,99.019997,102.730003,95.959999,101.050003,101.050003,231300
2024-02-05,100.379997,104.180000,99.900002,103.870003,103.870003,370300
2024-02-06,103.800003,106.730003,102.525002,105.510002,105.510002,596200
2024-02-07,105.860001,107.849998,104.379997,107.099998,107.099998,563100
2024-02-08,107.580002,110.250000,105.580002,106.309998,106.309998,742000
2024-02-09,117.250000,119.110001,108.529999,110.040001,110.040001,825500
2024-02-12,109.180000,109.500000,103.620003,108.849998,108.849998,1280700
2024-02-13,103.269997,106.190002,102.080002,102.989998,102.989998,617800
2024-02-14,104.400002,104.400002,100.449997,103.279999,103.279999,473400
2024-02-15,103.860001,107.949997,103.547997,106.739998,106.739998,515800
2024-02-16,105.279999,106.379997,102.464996,102.690002,102.690002,363600
2024-02-20,100.540001,101.934998,98.889999,101.180000,101.180000,295300
2024-02-21,99.410004,100.940002,97.769997,100.849998,100.849998,330200
2024-02-22,102.660004,104.669998,99.014999,100.230003,100.230003,384900
2024-02-23,100.019997,103.110001,99.000000,102.190002,102.190002,381700
2024-02-26,102.309998,105.550003,102.000000,104.250000,104.250000,301500
2024-02-27,105.000000,110.099998,104.089996,104.330002,104.330002,463200
2024-02-28,102.870003,105.470001,101.500000,102.809998,102.809998,301800
2024-02-29,105.860001,109.379997,103.910004,109.220001,109.220001,379600
2024-03-01,109.709999,114.175003,109.000000,112.650002,112.650002,471200
2024-03-04,113.209999,114.160004,110.080002,111.279999,111.279999,320600
2024-03-05,110.099998,112.805000,108.309998,111.540001,111.540001,258700
2024-03-06,113.150002,116.269997,111.410004,112.580002,112.580002,285300
2024-03-07,114.580002,116.510002,113.709999,115.110001,115.110001,448300
2024-03-08,116.540001,117.360001,115.010002,116.000000,116.000000,288300
2024-03-11,114.480003,116.830002,113.010002,116.660004,116.660004,294000
2024-03-12,116.430000,119.410004,113.320000,116.919998,116.919998,534600
2024-03-13,114.230003,116.125000,111.940002,113.480003,113.480003,190500
2024-03-14,120.760002,132.000000,120.500000,124.589996,124.589996,978000
2024-03-15,121.610001,123.900002,120.010002,122.900002,122.900002,534300
2024-03-18,123.779999,125.805000,121.610001,122.529999,122.529999,329000
2024-03-19,120.160004,122.099998,117.500000,120.269997,120.269997,308200
2024-03-20,120.660004,124.410004,118.500000,123.580002,123.580002,253200
2024-03-21,126.459999,127.949997,124.150002,126.029999,126.029999,300000
2024-03-22,125.989998,128.184998,125.000000,127.349998,127.349998,154200
2024-03-25,126.449997,129.470001,126.199997,127.989998,127.989998,353000
2024-03-26,128.880005,129.369995,125.660004,126.589996,126.589996,234200
2024-03-27,127.519997,128.895004,126.139999,127.419998,127.419998,231100
2024-03-28,126.769997,130.490005,126.430000,128.410004,128.410004,202100
2024-04-01,128.350006,130.000000,127.010002,128.559998,128.559998,276700
2024-04-02,126.000000,126.000000,122.599998,123.339996,123.339996,245500
2024-04-03,121.959999,124.849998,121.879997,123.080002,123.080002,181000
2024-04-04,124.809998,125.000000,116.860001,117.589996,117.589996,222400
2024-04-05,118.330002,122.010002,117.550003,121.580002,121.580002,142000
2024-04-08,123.230003,126.529999,122.510002,124.599998,124.599998,154000
2024-04-09,126.269997,127.519997,124.449997,125.239998,125.239998,195400
2024-04-10,120.230003,124.120003,119.809998,123.160004,123.160004,297200
2024-04-11,123.940002,125.220001,122.029999,124.839996,124.839996,131500
2024-04-12,123.209999,123.209999,119.169998,119.980003,119.980003,146200
2024-04-15,119.820000,121.415001,117.919998,118.500000,118.500000,226800
2024-04-16,119.110001,121.809998,118.500000,121.389999,121.389999,177600
2024-04-17,121.889999,124.449997,119.300003,120.089996,120.089996,325700
