Date,Open,High,Low,Close ,Adj Close ,Volume
13-Aug-24,80.96,81.4,80.68,81.1,81.1,"9,365,700"
12-Aug-24,80.59,81.5,80.23,80.91,80.91,"12,127,700"
9-Aug-24,79.97,80.22,79.19,79.99,79.99,"7,755,900"
8-Aug-24,78.85,80.31,78.75,80.31,80.31,"14,004,300"
7-Aug-24,78.92,78.94,77.46,77.83,77.83,"9,693,900"
6-Aug-24,76.51,78.85,76.51,77.9,77.9,"12,128,900"
5-Aug-24,74.03,77.25,73.87,76.98,76.98,"16,143,300"
2-Aug-24,76.79,77.47,75.76,77.45,77.45,"10,808,700"
1-Aug-24,78.77,79.36,77.84,77.98,77.98,"8,559,600"
31-Jul-24,79.33,80.01,78.34,78.85,78.85,"12,178,600"
30-Jul-24,78.22,78.79,77.7,78,78,"8,431,900"
29-Jul-24,78.46,79.4,78.21,78.62,78.62,"17,364,100"
26-Jul-24,75.26,76.77,74.55,76.53,76.53,"10,884,500"
25-Jul-24,75.37,76.21,75.13,75.4,75.4,"8,172,600"
24-Jul-24,76.15,77.06,75.72,75.8,75.8,"7,924,700"
23-Jul-24,75.68,76.32,75.44,76.1,76.1,"7,997,100"
22-Jul-24,76.83,77.19,76.26,76.64,76.64,"9,166,800"
19-Jul-24,75.66,76.04,75.18,75.27,75.27,"7,557,300"
18-Jul-24,77.36,78.32,76.36,76.54,76.54,"11,108,600"
17-Jul-24,77.86,77.95,76.49,77.04,77.04,"10,815,500"
16-Jul-24,77.29,78.58,76.98,78.38,78.38,"12,304,500"
15-Jul-24,78.09,78.6,77.45,78.01,78.01,"12,614,900"
12-Jul-24,80.3,81.01,79.43,79.65,79.65,"14,857,200"
11-Jul-24,77.66,78.83,77.42,78.52,78.52,"18,896,900"
10-Jul-24,75.28,76.65,75.25,76.01,76.01,"12,235,200"
9-Jul-24,74.01,76.06,73.97,75.7,75.7,"14,458,100"
8-Jul-24,73.61,73.71,72.95,73.5,73.5,"10,919,400"
5-Jul-24,74.67,74.71,73.61,74.52,74.52,"14,928,700"
3-Jul-24,74.18,75.81,74.18,75.57,75.57,"11,768,500"
2-Jul-24,72.32,73.78,71.97,73.68,73.68,"13,419,100"
1-Jul-24,72.51,73.02,72.02,72.18,72.18,"9,034,200"
28-Jun-24,72.37,72.56,71.8,72,72,"10,335,000"
27-Jun-24,73.46,73.55,72.35,72.37,72.37,"11,865,100"
26-Jun-24,73.93,74.35,73.67,74.17,74.17,"7,010,100"
